System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,1998.000000,401860.000000, , , ,0.000000,0.650391,0.000000
2.000000,2009.000000,401860.000000,0.043500,0.000000,-0.994700, , , 
3.000000,2099.000000,401860.000000, , , ,0.000000,0.325195,0.000000
4.000000,2184.000000,401860.000000,0.052200,-0.005800,-0.988900, , , 
5.000000,2200.000000,401860.000000, , , ,0.000000,0.325195,0.325195
6.000000,2212.000000,401860.000000,0.055100,-0.011600,-0.988900, , , 
7.000000,2301.000000,401860.000000, , , ,0.000000,0.000000,0.000000
8.000000,2312.000000,401860.000000,0.055100,-0.023200,-0.983100, , , 
9.000000,2392.000000,401860.000000, , , ,0.000000,0.000000,0.000000
10.000000,2418.000000,401860.000000,0.052200,-0.011600, , , , 
11.000000,2419.000000,401860.000000, , ,-0.986000, , , 
12.000000,2493.000000,401860.000000, , , ,-0.650391,0.000000,0.000000
13.000000,2511.000000,401860.000000,0.049300,0.023200,-0.983100, , , 
14.000000,2594.000000,401860.000000, , , ,0.000000,-0.325195,0.000000
15.000000,2621.000000,401860.000000,0.055100,-0.002900,-0.965700, , , 
16.000000,2695.000000,401860.000000, , , ,0.000000,0.000000,0.000000
17.000000,2709.000000,401860.000000,0.046400,-0.002900,-0.983100, , , 
18.000000,2796.000000,401860.000000, , , ,0.000000,0.325195,0.000000
19.000000,2822.000000,401860.000000,0.043500,-0.002900,-0.988900, , , 
20.000000,2897.000000,401860.000000, , , ,0.000000,0.325195,0.000000
21.000000,2907.000000,401860.000000,0.049300,-0.014500, , , , 
22.000000,2908.000000,401860.000000, , ,-0.997600, , , 
23.000000,2998.000000,401860.000000, , , ,0.000000,0.325195,0.000000
24.000000,3027.000000,401860.000000,0.052200,-0.014500,-0.988900, , , 
25.000000,3099.000000,401860.000000, , , ,0.000000,0.000000,0.000000
26.000000,3114.000000,401860.000000,0.060900,-0.008700,-0.977300, , , 
27.000000,3200.000000,401860.000000, , , ,0.000000,0.325195,0.000000
28.000000,3208.000000,401860.000000,0.046400,-0.011600,-0.988900, , , 
29.000000,3301.000000,401860.000000, , , ,0.000000,0.325195,-0.325195
30.000000,3313.000000,401860.000000,0.043500,-0.011600,-0.997600, , , 
31.000000,3392.000000,401860.000000, , , ,0.325195,0.000000,0.000000
32.000000,3422.000000,401860.000000,0.052200,-0.005800,-0.971500, , , 
33.000000,3493.000000,401860.000000, , , ,0.000000,0.000000,0.000000
34.000000,3513.000000,401860.000000,0.049300,-0.029000,-0.988900, , , 
35.000000,3594.000000,401860.000000, , , ,-0.325195,0.000000,-0.325195
36.000000,3623.000000,401860.000000,0.043500, , , , , 
37.000000,3624.000000,401860.000000, ,-0.011600,-0.988900, , , 
38.000000,3695.000000,401860.000000, , , ,0.000000,0.650391,-0.325195
39.000000,3707.000000,401860.000000,0.052200,-0.017400,-0.994700, , , 
40.000000,3796.000000,401860.000000, , , ,0.000000,0.325195,0.000000
41.000000,3824.000000,401860.000000,0.049300,-0.026100,-0.986000, , , 
42.000000,3897.000000,401860.000000, , , ,-0.325195,0.000000,-0.325195
43.000000,3912.000000,401860.000000,0.052200,-0.014500,-0.977300, , , 
44.000000,3998.000000,401860.000000, , , ,-0.325195,0.000000,0.000000
45.000000,4020.000000,401860.000000,0.046400,-0.026100,-1.003400, , , 
46.000000,4099.000000,401860.000000, , , ,-0.325195,0.000000,0.000000
47.000000,4112.000000,401860.000000,0.046400,0.002900, , , , 
48.000000,4113.000000,401860.000000, , ,-0.986000, , , 
49.000000,4200.000000,401860.000000, , , ,0.000000,0.000000,0.000000
50.000000,4225.000000,401860.000000,0.066700,-0.008700,-0.959900, , , 
51.000000,4301.000000,401860.000000, , , ,0.975586,-0.650391,0.000000
52.000000,4310.000000,401860.000000,0.040600,-0.002900, , , , 
53.000000,4311.000000,401860.000000, , ,-0.977300, , , 
54.000000,4392.000000,401860.000000, , , ,0.000000,0.000000,0.000000
55.000000,4423.000000,401860.000000,0.031900, , , , , 
56.000000,4424.000000,401860.000000, ,-0.017400,-0.997600, , , 
57.000000,4493.000000,401860.000000, , , ,0.325195,0.650391,0.000000
58.000000,4509.000000,401860.000000,0.046400,-0.008700,-1.000500, , , 
59.000000,4594.000000,401860.000000, , , ,-0.325195,0.000000,0.000000
60.000000,4621.000000,401860.000000,0.049300,-0.008700,-1.000500, , , 
61.000000,4695.000000,401860.000000, , , ,0.325195,0.325195,0.000000
62.000000,4713.000000,401860.000000,0.060900,-0.005800,-0.974400, , , 
63.000000,4796.000000,401860.000000, , , ,0.325195,0.000000,0.000000
64.000000,4826.000000,401860.000000,0.043500,-0.008700,-0.986000, , , 
65.000000,4897.000000,401860.000000, , , ,0.650391,0.325195,0.000000
66.000000,4915.000000,401860.000000,0.037700,-0.002900,-1.000500, , , 
67.000000,4998.000000,401860.000000, , , ,0.325195,0.975586,0.000000
68.000000,5024.000000,401860.000000,0.037700,-0.008700,-1.012100, , , 
69.000000,5099.000000,401860.000000, , , ,0.325195,0.975586,0.325195
70.000000,5111.000000,401860.000000,0.049300,-0.020300,-1.006300, , , 
71.000000,5200.000000,401860.000000, , , ,0.000000,0.650391,0.000000
72.000000,5223.000000,401860.000000,0.055100,0.014500,-0.994700, , , 
73.000000,5301.000000,401860.000000, , , ,0.325195,0.325195,0.650391
74.000000,5312.000000,401860.000000,0.040600,0.005800,-0.997600, , , 
75.000000,5392.000000,401860.000000, , , ,0.650391,0.325195,0.325195
76.000000,5420.000000,401860.000000,0.055100, , , , , 
77.000000,5421.000000,401860.000000, ,-0.008700,-0.974400, , , 
78.000000,5493.000000,401860.000000, , , ,0.325195,-0.325195,0.000000
79.000000,5513.000000,401860.000000,0.049300,-0.020300,-0.968600, , , 
80.000000,5594.000000,401860.000000, , , ,0.325195,0.000000,0.000000
81.000000,5619.000000,401860.000000,0.040600,-0.011600, , , , 
82.000000,5620.000000,401860.000000, , ,-0.968600, , , 
83.000000,5695.000000,401860.000000, , , ,0.000000,-0.325195,0.000000
84.000000,5712.000000,401860.000000,0.052200,-0.002900,-0.965700, , , 
85.000000,5796.000000,401860.000000, , , ,-0.325195,-0.325195,0.000000
86.000000,5827.000000,401860.000000,0.043500,-0.008700,-0.971500, , , 
87.000000,5897.000000,401860.000000, , , ,0.000000,-0.325195,0.000000
88.000000,5911.000000,401860.000000,0.034800,-0.008700, , , , 
89.000000,5912.000000,401860.000000, , ,-0.980200, , , 
90.000000,5998.000000,401860.000000, , , ,0.325195,0.000000,0.000000
91.000000,6023.000000,401860.000000,0.040600,0.000000,-0.983100, , , 
92.000000,6099.000000,401860.000000, , , ,0.975586,0.000000,0.000000
93.000000,6116.000000,401860.000000,0.040600,-0.014500,-0.994700, , , 
94.000000,6199.000000,401860.000000, , , ,1.300780,0.000000,0.000000
95.000000,6221.000000,401860.000000,0.040600,0.002900,-0.983100, , , 
96.000000,6300.000000,401860.000000, , , ,0.325195,0.325195,0.000000
97.000000,6311.000000,401860.000000,0.034800,-0.008700,-1.006300, , , 
98.000000,6401.000000,401860.000000, , , ,0.650391,1.300780,0.325195
99.000000,6425.000000,401860.000000,0.029000,-0.020300,-1.015000, , , 
100.000000,6492.000000,401860.000000, , , ,0.000000,0.975586,0.325195
101.000000,6517.000000,401860.000000,0.058000,-0.005800,-0.988900, , , 
102.000000,6593.000000,401860.000000, , , ,0.325195,0.000000,0.000000
103.000000,6631.000000,401860.000000,0.043500,-0.017400,-0.994700, , , 
104.000000,6694.000000,401860.000000, , , ,0.325195,0.000000,0.000000
105.000000,6708.000000,401860.000000,0.037700,0.000000,-0.965700, , , 
106.000000,6795.000000,401860.000000, , , ,0.325195,-0.650391,0.000000
107.000000,6822.000000,401860.000000,0.055100,-0.005800,-0.962800, , , 
108.000000,6896.000000,401860.000000, , , ,0.000000,0.000000,0.325195
109.000000,6912.000000,401860.000000,0.014500,-0.017400,-0.983100, , , 
110.000000,6997.000000,401860.000000, , , ,0.000000,0.650391,0.000000
111.000000,7023.000000,401860.000000,0.043500,-0.002900,-0.986000, , , 
112.000000,7098.000000,401860.000000, , , ,0.000000,0.000000,0.000000
113.000000,7115.000000,401860.000000,0.049300,0.002900,-0.968600, , , 
114.000000,7199.000000,401860.000000, , , ,0.000000,-0.325195,0.000000
115.000000,7219.000000,401860.000000,0.031900,-0.008700,-1.000500, , , 
116.000000,7300.000000,401860.000000, , , ,0.975586,0.975586,0.000000
117.000000,7315.000000,401860.000000,0.020300,0.000000, , , , 
118.000000,7316.000000,401860.000000, , ,-1.020800, , , 
119.000000,7401.000000,401860.000000, , , ,0.650391,1.300780,0.000000
120.000000,7431.000000,401860.000000,0.049300,-0.023200,-1.006300, , , 
121.000000,7492.000000,401860.000000, , , ,0.000000,0.650391,0.000000
122.000000,7511.000000,401860.000000,0.049300,-0.023200,-1.000500, , , 
123.000000,7593.000000,401860.000000, , , ,-0.325195,0.000000,0.000000
124.000000,7622.000000,401860.000000,0.046400,-0.026100,-0.977300, , , 
125.000000,7694.000000,401860.000000, , , ,-0.975586,0.000000,0.000000
126.000000,7711.000000,401860.000000,0.029000,-0.008700,-0.997600, , , 
127.000000,7795.000000,401860.000000, , , ,0.000000,0.975586,0.000000
128.000000,7825.000000,401860.000000,0.026100,-0.002900,-1.006300, , , 
129.000000,7896.000000,401860.000000, , , ,-0.650391,0.650391,0.000000
130.000000,7910.000000,401860.000000,0.058000,-0.002900,-0.988900, , , 
131.000000,7997.000000,401860.000000, , , ,0.325195,-0.650391,0.000000
132.000000,8022.000000,401860.000000,0.052200,-0.005800,-0.971500, , , 
133.000000,8098.000000,401860.000000, , , ,0.000000,0.000000,0.000000
134.000000,8113.000000,401860.000000,0.005800,-0.008700,-0.988900, , , 
135.000000,8199.000000,401860.000000, , , ,0.325195,0.650391,0.000000
136.000000,8226.000000,401860.000000,0.031900,0.017400,-1.015000, , , 
137.000000,8300.000000,401860.000000, , , ,0.325195,0.975586,0.000000
138.000000,8316.000000,401860.000000,0.049300,-0.020300,-1.006300, , , 
139.000000,8401.000000,401860.000000, , , ,0.650391,0.325195,-0.325195
140.000000,8421.000000,401860.000000,0.034800,-0.017400, , , , 
141.000000,8422.000000,401860.000000, , ,-1.000500, , , 
142.000000,8492.000000,401860.000000, , , ,0.000000,0.650391,-0.325195
143.000000,8512.000000,401860.000000,0.037700,-0.020300,-0.983100, , , 
144.000000,8593.000000,401860.000000, , , ,0.325195,-0.325195,-0.325195
145.000000,8620.000000,401860.000000,0.058000, , , , , 
146.000000,8621.000000,401860.000000, ,-0.031900,-0.948300, , , 
147.000000,8694.000000,401860.000000, , , ,0.650391,-1.300780,-0.325195
148.000000,8711.000000,401860.000000,0.029000,-0.031900,-0.957000, , , 
149.000000,8795.000000,401860.000000, , , ,0.325195,0.000000,-0.325195
150.000000,8821.000000,401860.000000,0.002900,-0.060900,-1.003400, , , 
151.000000,8896.000000,401860.000000, , , ,0.000000,1.300780,-0.325195
152.000000,8911.000000,401860.000000,0.034800,-0.072500, , , , 
153.000000,8912.000000,401860.000000, , ,-1.023700, , , 
154.000000,8997.000000,401860.000000, , , ,-0.650391,0.975586,-0.650391
155.000000,9021.000000,401860.000000,0.026100,-0.031900,-1.032400, , , 
156.000000,9098.000000,401860.000000, , , ,-1.300780,0.650391,-0.650391
157.000000,9108.000000,401860.000000,0.049300,-0.037700,-0.965700, , , 
158.000000,9199.000000,401860.000000, , , ,-0.325195,-0.975586,-0.325195
159.000000,9221.000000,401860.000000,0.040600,-0.029000,-0.977300, , , 
160.000000,9300.000000,401860.000000, , , ,-0.325195,0.325195,-0.650391
161.000000,9329.000000,401860.000000,0.005800,-0.014500,-0.974400, , , 
162.000000,9401.000000,401860.000000, , , ,0.650391,0.000000,0.000000
163.000000,9420.000000,401860.000000,0.046400,0.002900, , , , 
164.000000,9421.000000,401860.000000, , ,-0.974400, , , 
165.000000,9492.000000,401860.000000, , , ,0.000000,0.325195,0.000000
166.000000,9509.000000,401860.000000,0.002900,-0.029000,-1.023700, , , 
