System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,2000.000000,50317401.000000,0.382800,0.223300,-0.994700, , , 
2.000000,2096.000000,50317401.000000, , , ,0.325195,-6.503906,18.861328
3.000000,2099.000000,50317401.000000,0.356700,0.226200,-0.980200, , , 
4.000000,2197.000000,50317401.000000, , , ,0.650391,-6.829102,20.487305
5.000000,2200.000000,50317401.000000,0.310300,0.240700,-0.968600, , , 
6.000000,2298.000000,50317401.000000, , , ,1.951172,-7.804688,21.462891
7.000000,2299.000000,50317401.000000,0.290000,0.226200,-0.948300, , , 
8.000000,2399.000000,50317401.000000, , , ,1.951172,-7.804688,22.113281
9.000000,2400.000000,50317401.000000,0.266800,0.223300,-0.928000, , , 
10.000000,2499.000000,50317401.000000,0.243600,0.214600,-0.971500, , , 
11.000000,2500.000000,50317401.000000, , , ,-0.975586,-8.455078,22.438477
12.000000,2599.000000,50317401.000000,0.174000,0.365400,-1.009200, , , 
13.000000,2600.000000,50317401.000000, , , ,3.251953,-6.829102,22.113281
14.000000,2700.000000,50317401.000000,0.159500,0.281300,-1.020800, , , 
15.000000,2701.000000,50317401.000000, , , ,4.552734,-6.178711,22.438477
16.000000,2792.000000,50317401.000000, , , ,4.877930,-4.227539,23.088867
17.000000,2799.000000,50317401.000000,0.089900,0.330600,-1.070100, , , 
18.000000,2893.000000,50317401.000000, , , ,2.926758,0.000000,24.714844
19.000000,2900.000000,50317401.000000,0.092800,0.275500,-1.044000, , , 
20.000000,2994.000000,50317401.000000, , , ,-0.650391,1.951172,25.690430
21.000000,2999.000000,50317401.000000,0.127600,0.275500,-1.020800, , , 
22.000000,3095.000000,50317401.000000, , , ,3.577148,1.300781,25.365234
23.000000,3100.000000,50317401.000000,0.124700,0.498800,-1.026600, , , 
24.000000,3196.000000,50317401.000000, , , ,6.503906,0.975586,24.389648
25.000000,3199.000000,50317401.000000,0.130500,0.426300,-1.003400, , , 
26.000000,3297.000000,50317401.000000, , , ,8.455078,-2.276367,26.015625
27.000000,3300.000000,50317401.000000,0.179800,0.374100,-0.980200, , , 
28.000000,3398.000000,50317401.000000, , , ,2.926758,-6.178711,28.291992
29.000000,3399.000000,50317401.000000,0.153700,0.295800,-0.980200, , , 
30.000000,3499.000000,50317401.000000, , , ,0.000000,-8.455078,29.267580
31.000000,3500.000000,50317401.000000,0.133400,0.388600,-0.991800, , , 
32.000000,3599.000000,50317401.000000,0.043500,0.437900,-0.980200, , , 
33.000000,3600.000000,50317401.000000, , , ,2.601563,-8.129883,28.942383
34.000000,3700.000000,50317401.000000,0.008700,0.513300,-1.006300, , , 
35.000000,3701.000000,50317401.000000, , , ,7.154297,-5.528320,27.641600
36.000000,3792.000000,50317401.000000, , , ,7.804688,-2.926758,27.641600
37.000000,3799.000000,50317401.000000,0.029000,0.353800,-0.968600, , , 
38.000000,3893.000000,50317401.000000, , , ,4.227539,-1.625977,27.641600
39.000000,3900.000000,50317401.000000,0.060900,0.342200,-0.980200, , , 
40.000000,3994.000000,50317401.000000, , , ,3.251953,-2.926758,26.666016
41.000000,3999.000000,50317401.000000,0.110200,0.321900,-0.988900, , , 
42.000000,4095.000000,50317401.000000, , , ,5.203125,-5.528320,23.414063
43.000000,4100.000000,50317401.000000,0.121800,0.359600,-1.003400, , , 
44.000000,4196.000000,50317401.000000, , , ,7.479492,-6.829102,20.812500
45.000000,4199.000000,50317401.000000,0.092800,0.252300,-0.988900, , , 
46.000000,4297.000000,50317401.000000, , , ,8.129883,-5.853516,17.235352
47.000000,4300.000000,50317401.000000,0.084100,0.165300,-0.974400, , , 
48.000000,4398.000000,50317401.000000, , , ,10.081055,-5.203125,13.007813
49.000000,4399.000000,50317401.000000,0.118900,0.089900,-0.933800, , , 
50.000000,4499.000000,50317401.000000, , , ,6.178711,-4.877930,8.780273
51.000000,4500.000000,50317401.000000,0.098600,-0.072500,-1.026600, , , 
52.000000,4599.000000,50317401.000000,0.104400,-0.017400,-1.009200, , , 
53.000000,4600.000000,50317401.000000, , , ,3.902344,-4.877930,7.479492
54.000000,4700.000000,50317401.000000,0.072500,0.046400,-0.971500, , , 
55.000000,4701.000000,50317401.000000, , , ,3.251953,-4.552734,5.528320
56.000000,4792.000000,50317401.000000, , , ,2.601563,-4.552734,5.528320
57.000000,4799.000000,50317401.000000,0.058000,0.046400,-0.980200, , , 
58.000000,4893.000000,50317401.000000, , , ,4.227539,-5.853516,5.528320
59.000000,4900.000000,50317401.000000,-0.002900,0.002900,-1.038200, , , 
60.000000,4994.000000,50317401.000000, , , ,3.902344,-5.203125,3.902344
61.000000,4999.000000,50317401.000000,0.029000,0.075400,-0.951200, , , 
62.000000,5095.000000,50317401.000000, , , ,3.577148,-2.926758,4.227539
63.000000,5100.000000,50317401.000000,0.060900,-0.011600,-1.041100, , , 
64.000000,5196.000000,50317401.000000, , , ,4.227539,-1.625977,3.577148
65.000000,5199.000000,50317401.000000,0.121800,0.029000,-0.986000, , , 
66.000000,5297.000000,50317401.000000, , , ,5.203125,-2.601563,4.227539
67.000000,5300.000000,50317401.000000,0.203000,0.078300,-0.951200, , , 
68.000000,5398.000000,50317401.000000, , , ,5.528320,-4.552734,1.951172
69.000000,5399.000000,50317401.000000,0.165300,-0.089900,-1.035300, , , 
70.000000,5499.000000,50317401.000000, , , ,3.577148,-3.577148,0.975586
71.000000,5500.000000,50317401.000000,0.139200,-0.087000,-0.997600, , , 
72.000000,5599.000000,50317401.000000,0.159500,0.011600,-0.948300, , , 
73.000000,5600.000000,50317401.000000, , , ,3.577148,-4.227539,1.300781
74.000000,5700.000000,50317401.000000,0.124700,-0.101500,-1.055600, , , 
75.000000,5701.000000,50317401.000000, , , ,1.951172,-3.251953,0.325195
76.000000,5792.000000,50317401.000000, , , ,2.276367,-4.877930,0.650391
77.000000,5799.000000,50317401.000000,0.147900,-0.055100,-0.994700, , , 
78.000000,5893.000000,50317401.000000, , , ,1.951172,-5.853516,0.650391
79.000000,5900.000000,50317401.000000,0.011600,0.023200,-0.954100, , , 
80.000000,5994.000000,50317401.000000, , , ,1.951172,-6.829102,0.325195
81.000000,5999.000000,50317401.000000,-0.023200,-0.046400,-1.017900, , , 
82.000000,6095.000000,50317401.000000, , , ,4.227539,-4.552734,0.325195
83.000000,6100.000000,50317401.000000,-0.040600,-0.014500,-0.962800, , , 
84.000000,6196.000000,50317401.000000, , , ,4.227539,-2.926758,-0.650391
85.000000,6199.000000,50317401.000000,-0.052200,-0.014500,-1.038200, , , 
86.000000,6297.000000,50317401.000000, , , ,3.902344,-3.577148,0.000000
87.000000,6300.000000,50317401.000000,-0.014500,-0.052200,-1.000500, , , 
88.000000,6398.000000,50317401.000000, , , ,2.601563,-3.251953,0.325195
89.000000,6399.000000,50317401.000000,-0.031900,-0.037700,-0.997600, , , 
90.000000,6499.000000,50317401.000000, , , ,1.300781,-3.577148,0.325195
91.000000,6500.000000,50317401.000000,-0.002900,-0.069600,-1.012100, , , 
92.000000,6599.000000,50317401.000000,0.075400,-0.005800,-0.965700, , , 
93.000000,6600.000000,50317401.000000, , , ,1.951172,-3.902344,0.325195
94.000000,6700.000000,50317401.000000,0.101500,-0.017400,-0.994700, , , 
95.000000,6701.000000,50317401.000000, , , ,2.276367,-3.902344,0.000000
96.000000,6792.000000,50317401.000000, , , ,2.601563,-3.577148,0.000000
97.000000,6799.000000,50317401.000000,0.116000,-0.040600,-0.994700, , , 
98.000000,6893.000000,50317401.000000, , , ,2.926758,-3.577148,0.000000
99.000000,6900.000000,50317401.000000,0.101500,-0.020300,-0.991800, , , 
100.000000,6994.000000,50317401.000000, , , ,2.926758,-3.902344,0.325195
101.000000,6999.000000,50317401.000000,0.116000,-0.037700,-0.986000, , , 
102.000000,7095.000000,50317401.000000, , , ,3.251953,-4.877930,0.000000
103.000000,7100.000000,50317401.000000,0.078300,-0.040600,-0.988900, , , 
104.000000,7196.000000,50317401.000000, , , ,3.577148,-5.203125,-0.650391
105.000000,7199.000000,50317401.000000,0.072500,-0.058000,-0.983100, , , 
106.000000,7297.000000,50317401.000000, , , ,3.902344,-5.203125,-0.650391
107.000000,7300.000000,50317401.000000,0.026100,-0.055100,-0.980200, , , 
108.000000,7398.000000,50317401.000000, , , ,3.577148,-5.853516,-0.975586
109.000000,7399.000000,50317401.000000,0.011600,-0.066700,-0.983100, , , 
110.000000,7499.000000,50317401.000000, , , ,4.227539,-5.203125,-0.975586
111.000000,7500.000000,50317401.000000,0.002900,-0.092800,-0.959900, , , 
112.000000,7599.000000,50317401.000000,-0.026100,-0.031900,-1.000500, , , 
113.000000,7600.000000,50317401.000000, , , ,3.251953,-5.203125,-1.300781
114.000000,7700.000000,50317401.000000,-0.031900,-0.095700,-1.000500, , , 
115.000000,7701.000000,50317401.000000, , , ,3.902344,-4.227539,-1.625977
116.000000,7792.000000,50317401.000000, , , ,3.902344,-3.251953,-1.951172
117.000000,7799.000000,50317401.000000,-0.026100,-0.072500,-1.000500, , , 
118.000000,7893.000000,50317401.000000, , , ,1.951172,-3.902344,-1.951172
119.000000,7900.000000,50317401.000000,-0.014500,-0.092800,-0.988900, , , 
120.000000,7994.000000,50317401.000000, , , ,2.926758,-3.577148,-1.625977
121.000000,7999.000000,50317401.000000,-0.017400,-0.072500,-1.023700, , , 
122.000000,8095.000000,50317401.000000, , , ,2.926758,-3.251953,-1.625977
123.000000,8100.000000,50317401.000000,-0.034800,-0.089900,-0.968600, , , 
124.000000,8196.000000,50317401.000000, , , ,1.951172,-3.577148,-1.951172
125.000000,8199.000000,50317401.000000,0.000000,-0.069600,-1.000500, , , 
126.000000,8297.000000,50317401.000000, , , ,2.926758,-4.552734,-1.951172
127.000000,8300.000000,50317401.000000,-0.029000,-0.063800,-0.986000, , , 
128.000000,8398.000000,50317401.000000, , , ,2.276367,-4.877930,-1.951172
129.000000,8399.000000,50317401.000000,-0.058000,-0.075400,-0.988900, , , 
130.000000,8499.000000,50317401.000000, , , ,2.926758,-4.552734,-1.951172
131.000000,8500.000000,50317401.000000,-0.098600,-0.055100,-0.988900, , , 
132.000000,8599.000000,50317401.000000,-0.118900,-0.075400,-0.988900, , , 
133.000000,8600.000000,50317401.000000, , , ,2.926758,-4.552734,-1.300781
134.000000,8700.000000,50317401.000000,-0.104400,-0.058000,-1.000500, , , 
135.000000,8701.000000,50317401.000000, , , ,2.276367,-3.902344,-1.951172
136.000000,8801.000000,50317401.000000,-0.037700,-0.055100,-1.003400, , , 
137.000000,8802.000000,50317401.000000, , , ,3.251953,-3.251953,-1.300781
138.000000,8892.000000,50317401.000000, , , ,2.926758,-3.251953,-1.300781
139.000000,8899.000000,50317401.000000,-0.029000,-0.058000,-1.000500, , , 
140.000000,8993.000000,50317401.000000, , , ,2.926758,-3.902344,-1.300781
141.000000,9000.000000,50317401.000000,-0.005800,-0.063800,-0.965700, , , 
142.000000,9094.000000,50317401.000000, , , ,1.951172,-4.877930,-0.975586
143.000000,9099.000000,50317401.000000,-0.034800,-0.034800,-0.988900, , , 
144.000000,9195.000000,50317401.000000, , , ,2.926758,-4.227539,0.000000
145.000000,9200.000000,50317401.000000,-0.037700,-0.011600,-1.000500, , , 
146.000000,9296.000000,50317401.000000, , , ,3.577148,-4.227539,-0.650391
147.000000,9299.000000,50317401.000000,-0.075400,-0.034800,-0.988900, , , 
148.000000,9397.000000,50317401.000000, , , ,2.926758,-3.577148,0.000000
149.000000,9400.000000,50317401.000000,-0.072500,-0.029000,-0.986000, , , 
150.000000,9498.000000,50317401.000000, , , ,3.251953,-4.552734,-0.325195
151.000000,9499.000000,50317401.000000,-0.101500,-0.017400,-0.994700, , , 
152.000000,9599.000000,50317401.000000, , , ,3.251953,-4.552734,0.000000
153.000000,9600.000000,50317401.000000,-0.124700,-0.040600,-0.983100, , , 
154.000000,9699.000000,50317401.000000,-0.139200,-0.034800,-0.986000, , , 
155.000000,9700.000000,50317401.000000, , , ,2.601563,-4.552734,0.000000
156.000000,9800.000000,50317401.000000,-0.153700,-0.026100,-1.003400, , , 
157.000000,9801.000000,50317401.000000, , , ,2.276367,-4.552734,-0.325195
158.000000,9892.000000,50317401.000000, , , ,3.577148,-3.251953,0.000000
