System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,2097.000000,56106447.000000, , , ,2.926758,-0.325195,-4.227539
2.000000,2100.000000,56106447.000000,-0.058000,-0.037700,-0.957000, , , 
3.000000,2198.000000,56106447.000000, , , ,-0.975586,-1.300781,-5.203125
4.000000,2201.000000,56106447.000000,-0.124700,-0.182700,-1.046900, , , 
5.000000,2298.000000,56106447.000000, , , ,-2.926758,0.650391,-5.528320
6.000000,2299.000000,56106447.000000,-0.124700,-0.150800,-1.046900, , , 
7.000000,2399.000000,56106447.000000, , , ,-1.300781,0.650391,-5.853516
8.000000,2400.000000,56106447.000000,-0.084100,-0.002900,-0.965700, , , 
9.000000,2499.000000,56106447.000000,-0.066700,0.043500,-0.913500, , , 
10.000000,2500.000000,56106447.000000, , , ,1.951172,0.000000,-7.479492
11.000000,2600.000000,56106447.000000,-0.078300,-0.139200,-0.959900, , , 
12.000000,2601.000000,56106447.000000, , , ,2.601563,0.000000,-6.829102
13.000000,2701.000000,56106447.000000,-0.150800,-0.191400,-1.116500, , , 
14.000000,2702.000000,56106447.000000, , , ,-1.625977,-0.650391,-6.178711
15.000000,2792.000000,56106447.000000, , , ,-2.601563,0.975586,-5.528320
16.000000,2799.000000,56106447.000000,-0.139200,-0.095700,-1.084600, , , 
17.000000,2893.000000,56106447.000000, , , ,-1.300781,2.926758,-8.455078
18.000000,2900.000000,56106447.000000,-0.092800,0.020300,-0.951200, , , 
19.000000,2994.000000,56106447.000000, , , ,2.276367,2.601563,-8.780273
20.000000,2999.000000,56106447.000000,-0.072500,0.020300,-0.893200, , , 
21.000000,3095.000000,56106447.000000, , , ,1.951172,1.951172,-7.479492
22.000000,3100.000000,56106447.000000,-0.089900,-0.113100,-0.980200, , , 
23.000000,3196.000000,56106447.000000, , , ,-0.325195,-0.650391,-6.503906
24.000000,3201.000000,56106447.000000,-0.046400,-0.142100,-1.119400, , , 
25.000000,3296.000000,56106447.000000, , , ,-1.951172,-1.625977,-7.479492
26.000000,3299.000000,56106447.000000,-0.113100,-0.066700,-1.026600, , , 
27.000000,3397.000000,56106447.000000, , , ,0.000000,0.000000,-7.804688
28.000000,3400.000000,56106447.000000,-0.104400,-0.023200,-0.928000, , , 
29.000000,3498.000000,56106447.000000, , , ,-0.325195,2.601563,-7.804688
30.000000,3499.000000,56106447.000000,-0.092800,-0.043500,-0.974400, , , 
31.000000,3599.000000,56106447.000000, , , ,0.975586,2.601563,-7.479492
32.000000,3600.000000,56106447.000000,-0.031900,-0.052200,-1.009200, , , 
33.000000,3699.000000,56106447.000000,-0.011600,-0.072500,-1.020800, , , 
34.000000,3700.000000,56106447.000000, , , ,0.650391,0.325195,-7.154297
35.000000,3800.000000,56106447.000000,-0.037700,-0.084100,-0.988900, , , 
36.000000,3801.000000,56106447.000000, , , ,0.325195,-1.625977,-7.479492
37.000000,3892.000000,56106447.000000, , , ,0.650391,-0.975586,-8.129883
38.000000,3899.000000,56106447.000000,-0.075400,-0.069600,-0.951200, , , 
39.000000,3993.000000,56106447.000000, , , ,0.000000,-0.650391,-8.455078
40.000000,4000.000000,56106447.000000,-0.055100,-0.110200,-0.971500, , , 
41.000000,4094.000000,56106447.000000, , , ,0.650391,-0.975586,-9.430664
42.000000,4099.000000,56106447.000000,-0.052200,-0.101500,-1.003400, , , 
43.000000,4195.000000,56106447.000000, , , ,0.325195,-0.975586,-11.056641
44.000000,4200.000000,56106447.000000,-0.087000,-0.133400,-1.041100, , , 
45.000000,4296.000000,56106447.000000, , , ,0.000000,0.650391,-11.381836
46.000000,4299.000000,56106447.000000,-0.087000,-0.104400,-1.026600, , , 
47.000000,4397.000000,56106447.000000, , , ,0.325195,1.625977,-11.056641
48.000000,4400.000000,56106447.000000,-0.011600,-0.101500,-0.939600, , , 
49.000000,4498.000000,56106447.000000, , , ,0.650391,0.975586,-10.731445
50.000000,4499.000000,56106447.000000,-0.008700,-0.078300,-0.951200, , , 
51.000000,4599.000000,56106447.000000, , , ,-1.625977,0.650391,-10.731445
52.000000,4600.000000,56106447.000000,-0.031900,-0.156600,-1.023700, , , 
53.000000,4699.000000,56106447.000000,-0.029000,-0.087000,-1.070100, , , 
54.000000,4700.000000,56106447.000000, , , ,0.000000,1.300781,-11.056641
55.000000,4800.000000,56106447.000000,-0.011600,-0.087000,-1.041100, , , 
