System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,1900.000000,63690304.000000,0.049300,0.426300,-0.986000, , , 
2.000000,1996.000000,63690304.000000, , , ,-1.625977,1.625977,24.389648
3.000000,1999.000000,63690304.000000,0.072500,0.403100,-0.954100, , , 
4.000000,2097.000000,63690304.000000, , , ,-1.625977,0.000000,22.113281
5.000000,2100.000000,63690304.000000,0.107300,0.435000,-0.913500, , , 
6.000000,2198.000000,63690304.000000, , , ,-1.300781,-1.951172,24.064453
7.000000,2199.000000,63690304.000000,0.104400,0.440800,-0.919300, , , 
8.000000,2299.000000,63690304.000000, , , ,0.000000,-2.276367,23.739258
9.000000,2300.000000,63690304.000000,0.089900,0.423400,-0.936700, , , 
10.000000,2399.000000,63690304.000000,0.087000,0.400200,-0.942500, , , 
11.000000,2400.000000,63690304.000000, , , ,0.000000,-1.300781,23.414063
12.000000,2500.000000,63690304.000000,0.113100,0.362500,-0.930900, , , 
13.000000,2501.000000,63690304.000000, , , ,-2.276367,-0.650391,23.088867
14.000000,2592.000000,63690304.000000, , , ,-3.902344,-0.325195,22.438477
15.000000,2599.000000,63690304.000000,0.124700,0.359600,-0.933800, , , 
16.000000,2693.000000,63690304.000000, , , ,-1.951172,-0.975586,21.137695
17.000000,2700.000000,63690304.000000,0.124700,0.379900,-0.948300, , , 
18.000000,2794.000000,63690304.000000, , , ,-2.276367,-0.975586,19.511719
19.000000,2799.000000,63690304.000000,0.130500,0.298700,-0.945400, , , 
20.000000,2895.000000,63690304.000000, , , ,-3.251953,-0.325195,17.560547
21.000000,2900.000000,63690304.000000,0.145000,0.301600,-0.945400, , , 
22.000000,2996.000000,63690304.000000, , , ,-1.300781,-0.325195,15.609375
23.000000,2999.000000,63690304.000000,0.136300,0.281300,-0.965700, , , 
24.000000,3097.000000,63690304.000000, , , ,0.000000,0.975586,13.983398
25.000000,3100.000000,63690304.000000,0.150800,0.290000,-0.945400, , , 
26.000000,3198.000000,63690304.000000, , , ,0.325195,0.000000,12.682617
27.000000,3199.000000,63690304.000000,0.191400,0.223300,-0.916400, , , 
28.000000,3299.000000,63690304.000000, , , ,0.000000,-0.975586,12.032227
29.000000,3300.000000,63690304.000000,0.203000,0.217500,-0.945400, , , 
30.000000,3399.000000,63690304.000000,0.179800,0.220400,-0.945400, , , 
31.000000,3400.000000,63690304.000000, , , ,0.000000,-1.625977,11.707031
32.000000,3500.000000,63690304.000000,0.156600,0.214600,-0.957000, , , 
33.000000,3501.000000,63690304.000000, , , ,0.000000,-0.325195,10.406250
34.000000,3592.000000,63690304.000000, , , ,0.000000,0.325195,9.430664
35.000000,3599.000000,63690304.000000,0.182700,0.153700,-0.962800, , , 
36.000000,3693.000000,63690304.000000, , , ,-0.325195,0.000000,8.129883
37.000000,3700.000000,63690304.000000,0.188500,0.168200,-0.930900, , , 
38.000000,3794.000000,63690304.000000, , , ,0.325195,-0.650391,6.829102
39.000000,3799.000000,63690304.000000,0.191400,0.110200,-0.957000, , , 
40.000000,3895.000000,63690304.000000, , , ,0.325195,-0.650391,5.203125
41.000000,3900.000000,63690304.000000,0.185600,0.072500,-0.942500, , , 
