System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,1997.000000,5024158.000000, , , ,0.000000,0.325195,4.877930
2.000000,2000.000000,5024158.000000,-0.142100,0.179800,-0.988900, , , 
3.000000,2098.000000,5024158.000000, , , ,0.650391,1.300781,5.528320
4.000000,2099.000000,5024158.000000,-0.127600,0.121800,-0.977300, , , 
5.000000,2199.000000,5024158.000000, , , ,0.000000,0.975586,5.203125
6.000000,2200.000000,5024158.000000,-0.104400,0.101500,-0.959900, , , 
7.000000,2299.000000,5024158.000000,-0.107300,0.130500,-0.968600, , , 
8.000000,2300.000000,5024158.000000, , , ,0.000000,0.325195,4.552734
9.000000,2400.000000,5024158.000000,-0.118900,0.139200,-0.974400, , , 
10.000000,2401.000000,5024158.000000, , , ,0.975586,-0.325195,3.902344
11.000000,2492.000000,5024158.000000, , , ,0.975586,0.000000,4.227539
12.000000,2499.000000,5024158.000000,-0.130500,0.118900,-1.000500, , , 
13.000000,2593.000000,5024158.000000, , , ,1.625977,-0.325195,4.227539
14.000000,2600.000000,5024158.000000,-0.110200,0.081200,-0.974400, , , 
15.000000,2694.000000,5024158.000000, , , ,0.650391,-1.625977,3.902344
16.000000,2699.000000,5024158.000000,-0.084100,0.049300,-0.928000, , , 
17.000000,2795.000000,5024158.000000, , , ,-0.325195,-3.251953,3.577148
18.000000,2800.000000,5024158.000000,-0.130500,0.075400,-0.971500, , , 
19.000000,2896.000000,5024158.000000, , , ,-0.325195,-1.951172,3.251953
20.000000,2899.000000,5024158.000000,-0.153700,0.087000,-1.003400, , , 
21.000000,2997.000000,5024158.000000, , , ,-0.650391,-0.650391,2.926758
22.000000,3000.000000,5024158.000000,-0.142100,0.081200,-0.991800, , , 
23.000000,3098.000000,5024158.000000, , , ,0.325195,-1.300781,2.601563
24.000000,3099.000000,5024158.000000,-0.130500,0.101500,-0.959900, , , 
25.000000,3199.000000,5024158.000000, , , ,-0.650391,-1.300781,2.276367
26.000000,3200.000000,5024158.000000,-0.142100,0.066700,-0.977300, , , 
27.000000,3299.000000,5024158.000000,-0.147900,0.107300,-0.983100, , , 
28.000000,3300.000000,5024158.000000, , , ,0.975586,-0.650391,1.951172
29.000000,3400.000000,5024158.000000,-0.142100,0.092800,-0.983100, , , 
30.000000,3401.000000,5024158.000000, , , ,0.975586,-1.300781,1.951172
31.000000,3492.000000,5024158.000000, , , ,1.300781,-0.650391,1.951172
32.000000,3499.000000,5024158.000000,-0.162400,0.040600,-0.988900, , , 
33.000000,3593.000000,5024158.000000, , , ,0.325195,-0.650391,1.625977
34.000000,3600.000000,5024158.000000,-0.176900,0.055100,-0.983100, , , 
35.000000,3694.000000,5024158.000000, , , ,1.300781,0.000000,0.650391
36.000000,3699.000000,5024158.000000,-0.165300,0.078300,-0.974400, , , 
37.000000,3795.000000,5024158.000000, , , ,0.975586,0.325195,0.975586
38.000000,3800.000000,5024158.000000,-0.110200,0.058000,-0.965700, , , 
39.000000,3896.000000,5024158.000000, , , ,0.325195,0.325195,1.300781
40.000000,3899.000000,5024158.000000,-0.049300,0.029000,-0.977300, , , 
41.000000,3997.000000,5024158.000000, , , ,-0.650391,1.300781,0.650391
42.000000,4000.000000,5024158.000000,0.063800,0.029000,-0.983100, , , 
43.000000,4098.000000,5024158.000000, , , ,-1.300781,0.975586,0.975586
44.000000,4099.000000,5024158.000000,0.127600,0.046400,-0.983100, , , 
45.000000,4199.000000,5024158.000000, , , ,-0.975586,0.000000,0.325195
46.000000,4200.000000,5024158.000000,0.104400,0.069600,-0.988900, , , 
47.000000,4299.000000,5024158.000000,0.098600,0.069600,-0.986000, , , 
48.000000,4300.000000,5024158.000000, , , ,-0.325195,-0.975586,0.325195
49.000000,4399.000000,5024158.000000,0.095700,0.052200,-0.968600, , , 
50.000000,4400.000000,5024158.000000, , , ,0.000000,-0.975586,0.650391
51.000000,4500.000000,5024158.000000,0.084100,0.043500,-0.977300, , , 
52.000000,4501.000000,5024158.000000, , , ,0.000000,-1.300781,0.325195
53.000000,4592.000000,5024158.000000, , , ,-0.325195,-0.975586,0.650391
54.000000,4599.000000,5024158.000000,0.084100,0.043500,-0.991800, , , 
55.000000,4693.000000,5024158.000000, , , ,-0.650391,-0.975586,0.650391
56.000000,4700.000000,5024158.000000,0.092800,0.043500,-0.980200, , , 
57.000000,4794.000000,5024158.000000, , , ,-0.325195,-1.625977,0.325195
58.000000,4799.000000,5024158.000000,0.092800,0.046400,-0.977300, , , 
59.000000,4895.000000,5024158.000000, , , ,-1.625977,-1.300781,0.325195
60.000000,4900.000000,5024158.000000,0.075400,0.040600,-1.003400, , , 
61.000000,4996.000000,5024158.000000, , , ,-1.300781,-0.975586,0.000000
62.000000,4999.000000,5024158.000000,0.052200,0.046400,-1.012100, , , 
63.000000,5097.000000,5024158.000000, , , ,-2.276367,-1.300781,0.000000
64.000000,5100.000000,5024158.000000,0.136300,0.060900,-0.916400, , , 
65.000000,5198.000000,5024158.000000, , , ,-0.650391,-3.902344,0.650391
66.000000,5199.000000,5024158.000000,0.145000,0.095700,-0.907700, , , 
67.000000,5299.000000,5024158.000000, , , ,0.000000,-4.552734,0.325195
68.000000,5300.000000,5024158.000000,0.072500,0.060900,-0.997600, , , 
69.000000,5399.000000,5024158.000000,0.017400,0.055100,-1.015000, , , 
70.000000,5400.000000,5024158.000000, , , ,0.650391,-4.227539,0.000000
71.000000,5500.000000,5024158.000000,-0.020300,0.040600,-0.997600, , , 
72.000000,5501.000000,5024158.000000, , , ,0.325195,-4.227539,-0.650391
73.000000,5592.000000,5024158.000000, , , ,0.000000,-3.577148,-0.650391
74.000000,5599.000000,5024158.000000,-0.034800,0.034800,-0.983100, , , 
75.000000,5693.000000,5024158.000000, , , ,-0.325195,-3.251953,-0.975586
76.000000,5700.000000,5024158.000000,-0.037700,0.049300,-0.983100, , , 
77.000000,5794.000000,5024158.000000, , , ,-0.325195,-3.251953,-0.975586
78.000000,5799.000000,5024158.000000,-0.040600,0.063800,-0.983100, , , 
79.000000,5895.000000,5024158.000000, , , ,-0.325195,-3.251953,-0.650391
80.000000,5900.000000,5024158.000000,-0.058000,0.049300,-1.000500, , , 
81.000000,5996.000000,5024158.000000, , , ,-0.325195,-2.926758,-1.300781
82.000000,5999.000000,5024158.000000,-0.063800,0.055100,-0.988900, , , 
83.000000,6097.000000,5024158.000000, , , ,0.000000,-2.926758,-1.625977
84.000000,6100.000000,5024158.000000,-0.063800,0.063800,-0.974400, , , 
85.000000,6198.000000,5024158.000000, , , ,0.000000,-2.926758,-1.300781
86.000000,6199.000000,5024158.000000,-0.063800,0.066700,-0.983100, , , 
87.000000,6299.000000,5024158.000000, , , ,0.000000,-2.276367,-1.300781
88.000000,6300.000000,5024158.000000,-0.058000,0.049300,-0.986000, , , 
89.000000,6399.000000,5024158.000000, , , ,0.000000,-1.625977,-1.951172
90.000000,6400.000000,5024158.000000,0.034800,0.023200,-0.988900, , , 
91.000000,6499.000000,5024158.000000,0.084100,0.023200,-0.986000, , , 
92.000000,6500.000000,5024158.000000, , , ,0.000000,-1.625977,-1.951172
93.000000,6600.000000,5024158.000000,0.078300,0.023200,-0.991800, , , 
94.000000,6601.000000,5024158.000000, , , ,-0.650391,-2.926758,-2.601563
95.000000,6692.000000,5024158.000000, , , ,-0.650391,-3.251953,-3.577148
96.000000,6699.000000,5024158.000000,0.063800,0.014500,-0.994700, , , 
97.000000,6793.000000,5024158.000000, , , ,-0.325195,-2.601563,-4.552734
98.000000,6800.000000,5024158.000000,0.066700,0.000000,-0.986000, , , 
99.000000,6894.000000,5024158.000000, , , ,-0.650391,-2.276367,-5.853516
100.000000,6899.000000,5024158.000000,0.081200,0.002900,-0.974400, , , 
101.000000,6995.000000,5024158.000000, , , ,0.975586,-3.577148,-7.154297
102.000000,7000.000000,5024158.000000,0.150800,0.000000,-0.913500, , , 
103.000000,7096.000000,5024158.000000, , , ,-0.975586,-3.902344,-8.455078
104.000000,7099.000000,5024158.000000,0.031900,-0.058000,-1.061400, , , 
105.000000,7197.000000,5024158.000000, , , ,-0.650391,-0.325195,-8.780273
106.000000,7200.000000,5024158.000000,-0.011600,-0.046400,-1.133900, , , 
107.000000,7298.000000,5024158.000000, , , ,-2.601563,2.601563,-10.731445
108.000000,7299.000000,5024158.000000,0.055100,-0.037700,-1.044000, , , 
109.000000,7399.000000,5024158.000000, , , ,-0.650391,2.601563,-13.983398
110.000000,7400.000000,5024158.000000,0.145000,-0.002900,-0.933800, , , 
111.000000,7499.000000,5024158.000000,0.142100,-0.104400,-0.919300, , , 
