System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,2097.000000,7620181.000000, , , ,-33.169922,-117.395508,0.000000
2.000000,2100.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
3.000000,2198.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
4.000000,2199.000000,7620181.000000,0.023200,-0.017400,-0.977300, , , 
5.000000,2299.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
6.000000,2300.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
7.000000,2399.000000,7620181.000000,0.020300,-0.014500,-0.977300, , , 
8.000000,2400.000000,7620181.000000, , , ,-33.495117,-116.745117,0.000000
9.000000,2500.000000,7620181.000000,0.023200,-0.014500,-0.980200, , , 
10.000000,2501.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
11.000000,2592.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
12.000000,2599.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
13.000000,2693.000000,7620181.000000, , , ,-33.495117,-117.070320,0.000000
14.000000,2700.000000,7620181.000000,0.008700,-0.014500,-0.977300, , , 
15.000000,2794.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
16.000000,2799.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
17.000000,2895.000000,7620181.000000, , , ,-33.169922,-116.745117,0.325195
18.000000,2900.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
19.000000,2996.000000,7620181.000000, , , ,-33.169922,-116.745117,0.325195
20.000000,2999.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
21.000000,3097.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
22.000000,3100.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
23.000000,3198.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
24.000000,3199.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
25.000000,3299.000000,7620181.000000, , , ,-33.495117,-117.395508,0.325195
26.000000,3300.000000,7620181.000000,0.008700,-0.014500,-0.974400, , , 
27.000000,3399.000000,7620181.000000,0.023200,-0.017400,-0.977300, , , 
28.000000,3400.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
29.000000,3500.000000,7620181.000000,0.023200,-0.017400,-0.977300, , , 
30.000000,3501.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
31.000000,3592.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
32.000000,3599.000000,7620181.000000,0.026100,-0.014500,-0.977300, , , 
33.000000,3693.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
34.000000,3700.000000,7620181.000000,0.026100,-0.017400,-0.977300, , , 
35.000000,3794.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
36.000000,3799.000000,7620181.000000,0.040600,-0.014500,-0.977300, , , 
37.000000,3895.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
38.000000,3900.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
39.000000,3996.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
40.000000,3999.000000,7620181.000000,0.023200,-0.017400,-0.977300, , , 
41.000000,4097.000000,7620181.000000, , , ,-33.169922,-116.745117,0.325195
42.000000,4100.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
43.000000,4198.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
44.000000,4199.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
45.000000,4299.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
46.000000,4300.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
47.000000,4399.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
48.000000,4400.000000,7620181.000000, , , ,-33.495117,-117.720703,0.000000
49.000000,4500.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
50.000000,4501.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
51.000000,4592.000000,7620181.000000, , , ,-32.844727,-117.070320,0.325195
52.000000,4599.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
53.000000,4693.000000,7620181.000000, , , ,-33.169922,-116.419922,0.650391
54.000000,4700.000000,7620181.000000,0.023200,-0.014500,-0.980200, , , 
55.000000,4794.000000,7620181.000000, , , ,-33.169922,-116.745117,0.325195
56.000000,4799.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
57.000000,4895.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
58.000000,4900.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
59.000000,4996.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
60.000000,4999.000000,7620181.000000,0.023200,-0.014500,-0.980200, , , 
61.000000,5097.000000,7620181.000000, , , ,-32.844727,-116.745117,0.325195
62.000000,5100.000000,7620181.000000,0.023200,-0.017400,-0.974400, , , 
63.000000,5198.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
64.000000,5199.000000,7620181.000000,0.026100,-0.017400,-0.980200, , , 
65.000000,5299.000000,7620181.000000, , , ,-33.169922,-117.070320,0.650391
66.000000,5300.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
67.000000,5399.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
68.000000,5400.000000,7620181.000000, , , ,-33.495117,-117.070320,0.325195
69.000000,5500.000000,7620181.000000,0.023200,-0.014500,-0.980200, , , 
70.000000,5501.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
71.000000,5592.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
72.000000,5599.000000,7620181.000000,0.026100,-0.017400,-0.974400, , , 
73.000000,5693.000000,7620181.000000, , , ,-32.844727,-117.070320,0.325195
74.000000,5700.000000,7620181.000000,0.020300,-0.017400,-0.977300, , , 
75.000000,5794.000000,7620181.000000, , , ,-33.169922,-117.070320,0.325195
76.000000,5799.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
77.000000,5895.000000,7620181.000000, , , ,-33.169922,-117.070320,0.650391
78.000000,5900.000000,7620181.000000,0.026100,-0.011600,-0.974400, , , 
79.000000,5996.000000,7620181.000000, , , ,-33.169922,-117.070320,0.000000
80.000000,5999.000000,7620181.000000,0.023200,-0.017400,-0.980200, , , 
81.000000,6097.000000,7620181.000000, , , ,-33.169922,-116.745117,0.325195
82.000000,6100.000000,7620181.000000,0.020300,-0.017400,-0.974400, , , 
83.000000,6198.000000,7620181.000000, , , ,-33.169922,-116.745117,0.325195
84.000000,6199.000000,7620181.000000,0.023200,-0.014500,-0.977300, , , 
85.000000,6299.000000,7620181.000000, , , ,-32.844727,-117.070320,0.325195
86.000000,6300.000000,7620181.000000,0.026100,-0.014500,-0.977300, , , 
87.000000,6399.000000,7620181.000000,0.023200,-0.014500,-0.974400, , , 
88.000000,6400.000000,7620181.000000, , , ,-33.495117,-117.070320,0.325195
89.000000,6500.000000,7620181.000000,0.023200,-0.017400,-0.980200, , , 
90.000000,6501.000000,7620181.000000, , , ,-32.844727,-117.070320,0.000000
