System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,2000.000000,65601934.000000,-0.055100,-0.292900,-0.980200, , , 
2.000000,2099.000000,65601934.000000,-0.066700,-0.243600,-0.986000, , , 
3.000000,2100.000000,65601934.000000, , , ,-1.951172,0.000000,-17.885742
4.000000,2200.000000,65601934.000000,-0.043500,-0.156600,-1.020800, , , 
5.000000,2201.000000,65601934.000000, , , ,-1.625977,0.325195,-16.259766
6.000000,2292.000000,65601934.000000, , , ,0.325195,0.000000,-16.259766
7.000000,2299.000000,65601934.000000,-0.040600,-0.156600,-0.980200, , , 
8.000000,2393.000000,65601934.000000, , , ,0.000000,0.000000,-16.584961
9.000000,2400.000000,65601934.000000,-0.031900,-0.214600,-0.968600, , , 
10.000000,2494.000000,65601934.000000, , , ,-0.325195,-0.325195,-15.934570
11.000000,2499.000000,65601934.000000,-0.026100,-0.203000,-0.974400, , , 
12.000000,2595.000000,65601934.000000, , , ,-1.951172,-1.625977,-15.284179
13.000000,2600.000000,65601934.000000,-0.029000,-0.191400,-1.003400, , , 
14.000000,2696.000000,65601934.000000, , , ,-1.951172,-1.625977,-13.007813
15.000000,2699.000000,65601934.000000,-0.037700,-0.101500,-0.980200, , , 
16.000000,2797.000000,65601934.000000, , , ,-1.300781,-0.325195,-12.357422
17.000000,2800.000000,65601934.000000,-0.043500,-0.124700,-0.986000, , , 
18.000000,2898.000000,65601934.000000, , , ,-0.650391,-0.325195,-13.007813
19.000000,2899.000000,65601934.000000,-0.026100,-0.133400,-0.977300, , , 
20.000000,2999.000000,65601934.000000, , , ,0.000000,-0.325195,-13.333008
21.000000,3000.000000,65601934.000000,-0.034800,-0.147900,-0.986000, , , 
22.000000,3099.000000,65601934.000000,-0.040600,-0.182700,-0.991800, , , 
23.000000,3100.000000,65601934.000000, , , ,0.000000,-0.325195,-13.983398
24.000000,3200.000000,65601934.000000,-0.049300,-0.229100,-1.006300, , , 
25.000000,3201.000000,65601934.000000, , , ,-0.325195,-0.325195,-14.633790
26.000000,3292.000000,65601934.000000, , , ,-1.951172,0.000000,-15.609375
27.000000,3299.000000,65601934.000000,-0.040600,-0.205900,-0.997600, , , 
28.000000,3393.000000,65601934.000000, , , ,-0.975586,0.650391,-15.934570
29.000000,3400.000000,65601934.000000,-0.029000,-0.159500,-0.991800, , , 
30.000000,3494.000000,65601934.000000, , , ,0.000000,1.300781,-15.284179
31.000000,3499.000000,65601934.000000,-0.002900,-0.145000,-0.997600, , , 
32.000000,3595.000000,65601934.000000, , , ,0.975586,0.975586,-16.259766
33.000000,3600.000000,65601934.000000,0.000000,-0.136300,-1.006300, , , 
34.000000,3696.000000,65601934.000000, , , ,0.650391,0.650391,-15.609375
35.000000,3699.000000,65601934.000000,0.034800,-0.211700,-0.986000, , , 
36.000000,3797.000000,65601934.000000, , , ,-0.325195,0.000000,-15.934570
37.000000,3800.000000,65601934.000000,0.049300,-0.208800,-0.977300, , , 
38.000000,3898.000000,65601934.000000, , , ,-0.650391,-0.325195,-16.584961
39.000000,3901.000000,65601934.000000,0.063800,-0.188500,-0.983100, , , 
40.000000,3998.000000,65601934.000000, , , ,0.000000,-0.325195,-16.584961
41.000000,3999.000000,65601934.000000,0.075400,-0.171100,-1.003400, , , 
42.000000,4099.000000,65601934.000000, , , ,0.325195,-0.975586,-15.934570
43.000000,4100.000000,65601934.000000,0.089900,-0.171100,-0.997600, , , 
44.000000,4199.000000,65601934.000000,0.066700,-0.182700,-0.965700, , , 
45.000000,4200.000000,65601934.000000, , , ,0.000000,-0.650391,-15.609375
46.000000,4300.000000,65601934.000000,0.066700,-0.171100,-0.983100, , , 
47.000000,4301.000000,65601934.000000, , , ,0.000000,-0.650391,-14.308594
48.000000,4392.000000,65601934.000000, , , ,-0.325195,-1.300781,-13.658203
49.000000,4399.000000,65601934.000000,0.058000,-0.127600,-0.980200, , , 
50.000000,4493.000000,65601934.000000, , , ,0.325195,-1.625977,-13.007813
51.000000,4500.000000,65601934.000000,0.049300,-0.124700,-0.974400, , , 
52.000000,4594.000000,65601934.000000, , , ,0.000000,-1.625977,-12.357422
53.000000,4599.000000,65601934.000000,0.011600,-0.159500,-0.991800, , , 
54.000000,4695.000000,65601934.000000, , , ,-0.325195,-1.300781,-12.032227
55.000000,4700.000000,65601934.000000,-0.008700,-0.162400,-0.994700, , , 
56.000000,4796.000000,65601934.000000, , , ,-0.325195,-0.650391,-11.707031
57.000000,4799.000000,65601934.000000,-0.002900,-0.121800,-0.980200, , , 
58.000000,4897.000000,65601934.000000, , , ,0.325195,-0.650391,-11.381836
59.000000,4900.000000,65601934.000000,-0.011600,-0.104400,-0.971500, , , 
60.000000,4998.000000,65601934.000000, , , ,0.325195,-0.325195,-10.731445
61.000000,4999.000000,65601934.000000,-0.008700,-0.142100,-0.986000, , , 
62.000000,5099.000000,65601934.000000, , , ,0.000000,-0.975586,-10.731445
63.000000,5100.000000,65601934.000000,-0.014500,-0.156600,-0.986000, , , 
64.000000,5199.000000,65601934.000000,-0.026100,-0.124700,-0.994700, , , 
65.000000,5200.000000,65601934.000000, , , ,0.000000,-1.300781,-10.731445
66.000000,5300.000000,65601934.000000,-0.034800,-0.127600,-0.997600, , , 
67.000000,5301.000000,65601934.000000, , , ,0.000000,-0.325195,-10.731445
68.000000,5392.000000,65601934.000000, , , ,0.000000,0.000000,-10.406250
69.000000,5399.000000,65601934.000000,-0.034800,-0.124700,-0.994700, , , 
70.000000,5493.000000,65601934.000000, , , ,0.000000,0.325195,-10.081055
71.000000,5500.000000,65601934.000000,-0.029000,-0.139200,-0.991800, , , 
