System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,1900.000000,12474037.000000,-0.031900,0.052200,-0.968600, , , 
2.000000,1996.000000,12474037.000000, , , ,-26.991199,-221.457993,0.000000
3.000000,1999.000000,12474037.000000,-0.029000,0.089900,-0.980200, , , 
4.000000,2097.000000,12474037.000000, , , ,-25.040001,-221.783005,0.000000
5.000000,2100.000000,12474037.000000,-0.023200,0.087000,-0.974400, , , 
6.000000,2198.000000,12474037.000000, , , ,-25.690399,-221.783005,0.000000
7.000000,2199.000000,12474037.000000,-0.034800,0.069600,-0.977300, , , 
8.000000,2895.000000,12474037.000000, , , ,-26.015600,-222.759003,0.325195
9.000000,2900.000000,12474037.000000,-0.136300,0.078300,-0.948300, , , 
10.000000,2996.000000,12474037.000000, , , ,-26.340799,-223.084000,0.325195
11.000000,2999.000000,12474037.000000,-0.142100,0.084100,-0.948300, , , 
12.000000,3097.000000,12474037.000000, , , ,-26.015600,-223.084000,0.325195
13.000000,3100.000000,12474037.000000,-0.156600,0.087000,-0.962800, , , 
14.000000,3198.000000,12474037.000000, , , ,-25.365200,-222.434006,0.000000
15.000000,3199.000000,12474037.000000,-0.182700,0.089900,-0.977300, , , 
16.000000,3299.000000,12474037.000000, , , ,-25.040001,-222.108002,0.325195
17.000000,3300.000000,12474037.000000,-0.185600,0.101500,-0.951200, , , 
18.000000,3399.000000,12474037.000000,-0.176900,0.037700,-0.939600, , , 
19.000000,3400.000000,12474037.000000, , , ,-26.015600,-222.108002,0.000000
20.000000,3500.000000,12474037.000000,-0.168200,0.104400,-0.957000, , , 
21.000000,3501.000000,12474037.000000, , , ,-25.365200,-223.408997,0.000000
22.000000,3592.000000,12474037.000000, , , ,-24.714800,-223.408997,0.000000
23.000000,3599.000000,12474037.000000,-0.168200,0.110200,-0.971500, , , 
24.000000,3693.000000,12474037.000000, , , ,-23.414101,-223.084000,-0.325195
25.000000,3700.000000,12474037.000000,-0.229100,0.058000,-0.997600, , , 
26.000000,3794.000000,12474037.000000, , , ,-26.340799,-222.434006,-0.325195
27.000000,3799.000000,12474037.000000,-0.240700,0.005800,-0.942500, , , 
28.000000,3895.000000,12474037.000000, , , ,-25.040001,-222.108002,0.000000
29.000000,3900.000000,12474037.000000,-0.246500,0.095700,-0.939600, , , 
30.000000,3996.000000,12474037.000000, , , ,-24.714800,-222.434006,-0.975586
31.000000,3999.000000,12474037.000000,-0.240700,0.043500,-0.954100, , , 
32.000000,4097.000000,12474037.000000, , , ,-25.040001,-222.759003,-1.625980
33.000000,4100.000000,12474037.000000,-0.240700,0.040600,-0.974400, , , 
34.000000,4198.000000,12474037.000000, , , ,-26.015600,-223.408997,-0.975586
35.000000,4199.000000,12474037.000000,-0.243600,0.049300,-0.971500, , , 
36.000000,4299.000000,12474037.000000, , , ,-26.991199,-223.084000,-0.650391
37.000000,4300.000000,12474037.000000,-0.261000,0.043500,-0.930900, , , 
38.000000,4399.000000,12474037.000000,-0.252300,0.066700,-0.954100, , , 
39.000000,4400.000000,12474037.000000, , , ,-25.365200,-222.434006,-1.625980
40.000000,4500.000000,12474037.000000,-0.252300,0.066700,-0.945400, , , 
41.000000,4501.000000,12474037.000000, , , ,-26.340799,-223.084000,-1.625980
42.000000,4592.000000,12474037.000000, , , ,-26.340799,-223.084000,-0.650391
43.000000,4599.000000,12474037.000000,-0.269700,0.055100,-0.986000, , , 
44.000000,4693.000000,12474037.000000, , , ,-26.340799,-222.108002,-1.300780
45.000000,4700.000000,12474037.000000,-0.249400,0.034800,-0.977300, , , 
46.000000,4794.000000,12474037.000000, , , ,-27.641600,-222.434006,-1.951170
47.000000,4799.000000,12474037.000000,-0.243600,0.066700,-0.936700, , , 
48.000000,4895.000000,12474037.000000, , , ,-26.015600,-222.108002,-1.625980
49.000000,4900.000000,12474037.000000,-0.223300,0.104400,-0.951200, , , 
50.000000,4996.000000,12474037.000000, , , ,-26.340799,-222.759003,-0.975586
51.000000,4999.000000,12474037.000000,-0.226200,0.066700,-0.945400, , , 
52.000000,5097.000000,12474037.000000, , , ,-26.015600,-222.759003,-1.300780
53.000000,5100.000000,12474037.000000,-0.252300,0.069600,-0.968600, , , 
54.000000,5198.000000,12474037.000000, , , ,-26.666000,-222.108002,-1.625980
55.000000,5199.000000,12474037.000000,-0.249400,0.052200,-0.968600, , , 
56.000000,5299.000000,12474037.000000, , , ,-26.015600,-222.759003,-1.625980
57.000000,5300.000000,12474037.000000,-0.234900,0.089900,-0.957000, , , 
58.000000,5399.000000,12474037.000000,-0.214600,0.084100,-0.977300, , , 
59.000000,5400.000000,12474037.000000, , , ,-25.690399,-222.434006,-1.300780
60.000000,5500.000000,12474037.000000,-0.200100,0.075400,-0.965700, , , 
61.000000,5501.000000,12474037.000000, , , ,-25.365200,-222.108002,-1.300780
62.000000,5592.000000,12474037.000000, , , ,-25.690399,-222.108002,-1.300780
63.000000,5599.000000,12474037.000000,-0.191400,0.055100,-0.948300, , , 
64.000000,5693.000000,12474037.000000, , , ,-25.690399,-222.434006,-1.300780
65.000000,5700.000000,12474037.000000,-0.185600,0.084100,-0.962800, , , 
66.000000,5794.000000,12474037.000000, , , ,-26.015600,-222.108002,-0.975586
67.000000,5799.000000,12474037.000000,-0.145000,0.078300,-0.965700, , , 
68.000000,5895.000000,12474037.000000, , , ,-25.365200,-221.132996,-1.300780
69.000000,5900.000000,12474037.000000,-0.107300,0.055100,-0.962800, , , 
70.000000,5996.000000,12474037.000000, , , ,-25.365200,-221.457993,-2.276370
71.000000,6000.000000,12474037.000000,-0.060900,0.040600,-0.971500, , , 
72.000000,6095.000000,12474037.000000, , , ,-25.690399,-221.132996,-3.577150
73.000000,6098.000000,12474037.000000,0.005800,0.008700,-0.971500, , , 
74.000000,6197.000000,12474037.000000, , , ,-25.365200,-221.132996,-5.853520
75.000000,6200.000000,12474037.000000,0.011600,-0.031900,-0.962800, , , 
76.000000,6298.000000,12474037.000000, , , ,-26.340799,-221.783005,-7.804690
77.000000,6299.000000,12474037.000000,0.023200,-0.043500,-0.951200, , , 
78.000000,6399.000000,12474037.000000, , , ,-26.340799,-221.783005,-9.755860
79.000000,6400.000000,12474037.000000,0.026100,-0.031900,-0.945400, , , 
80.000000,6499.000000,12474037.000000,0.020300,-0.034800,-0.954100, , , 
81.000000,6500.000000,12474037.000000, , , ,-26.340799,-222.108002,-11.381800
