System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_x,vtti.gyro_y,vtti.gyro_z
1.000000,1900.000000,2924815.000000, , , ,-1.300780,-2.601560,1.625980
2.000000,2000.000000,2924815.000000,-0.110200,-0.012300,-0.986000, , , 
3.000000,2001.000000,2924815.000000, , , ,-0.650391,-2.276370,0.975586
4.000000,2092.000000,2924815.000000, , , ,0.000000,-2.601560,0.650391
5.000000,2099.000000,2924815.000000,-0.104400,-0.006500,-0.988900, , , 
6.000000,2193.000000,2924815.000000, , , ,0.325195,-3.251950,0.325195
7.000000,2200.000000,2924815.000000,-0.121800,-0.026800,-0.948300, , , 
8.000000,2294.000000,2924815.000000, , , ,0.650391,-1.951170,0.000000
9.000000,2299.000000,2924815.000000,-0.130500,-0.032600,-0.954100, , , 
10.000000,2395.000000,2924815.000000, , , ,-0.325195,-0.975586,0.000000
11.000000,2400.000000,2924815.000000,-0.113100,-0.067400,-0.962800, , , 
12.000000,2496.000000,2924815.000000, , , ,-1.951170,-1.300780,0.000000
13.000000,2499.000000,2924815.000000,-0.113100,-0.070300,-0.974400, , , 
14.000000,2597.000000,2924815.000000, , , ,-1.951170,-1.300780,-0.325195
15.000000,2600.000000,2924815.000000,-0.139200,-0.015200,-0.980200, , , 
16.000000,2698.000000,2924815.000000, , , ,-1.625980,-1.951170,-0.650391
17.000000,2699.000000,2924815.000000,-0.133400,-0.006500,-0.971500, , , 
18.000000,2799.000000,2924815.000000, , , ,0.000000,-2.276370,-0.650391
19.000000,2800.000000,2924815.000000,-0.159500,-0.006500,-0.971500, , , 
20.000000,2899.000000,2924815.000000, , , ,0.325195,-1.951170,-1.625980
21.000000,2900.000000,2924815.000000,-0.153700,-0.038400,-0.948300, , , 
22.000000,2999.000000,2924815.000000,-0.168200,-0.079000,-0.962800, , , 
23.000000,3000.000000,2924815.000000, , , ,-0.650391,-2.276370,-1.951170
24.000000,3100.000000,2924815.000000,-0.188500,-0.064500,-0.965700, , , 
25.000000,3101.000000,2924815.000000, , , ,-2.601560,-2.601560,-1.625980
